koi_disposition,int_koi_disposition,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ec,koi_model_snr,koi_depth,koi_tce_plnt_num,koi_impact_err1,koi_period,koi_teq,koi_steff_err1,ra,koi_slogg_err1,koi_duration_err1,koi_duration
CONFIRMED,1,0,0,0,0,633.4,7912.7,1,0.063,4.7083264510000005,1162,166,298.63565,0.252,0.00526,3.16114
FALSE POSITIVE,0,0,1,0,1,54.5,4147.6,1,65.75,16.37198661,438,125,298.67862,0.055999999999999994,0.0654,3.8449
CONFIRMED,1,0,0,0,0,77.4,1151.4,1,0.07200000000000001,5.392026903,850,155,284.43051,0.024,0.0352,2.9804
CONFIRMED,1,0,0,0,0,502.3,7163.3,1,0.034,6.491682807999999,1062,193,285.55481000000003,0.07200000000000001,0.0272,4.301
FALSE POSITIVE,0,1,1,0,1,203.5,1695.0,1,0.369,3.0447707960000003,1076,165,293.68494,0.032,0.0663,10.0134
CONFIRMED,1,0,0,0,0,1173.9,16653.0,1,0.027000000000000003,3.855603916,1212,193,296.39316,0.048,0.0101,3.2179
FALSE POSITIVE,0,0,1,0,1,90.1,1030.9,1,0.013999999999999999,3.8555991389999997,1158,164,296.39542,0.046,0.0616,3.1830000000000003
CONFIRMED,1,0,0,0,0,1077.8,23530.0,1,0.034,38.47876629,484,98,288.90222,0.019,0.00343,5.04169
FALSE POSITIVE,0,1,0,0,0,1667.3,59130.0,1,0.004,37.60166128,606,164,282.30602999999996,0.124,0.00855,8.30604
CONFIRMED,1,0,0,0,0,123.5,1398.2,1,0.057999999999999996,3.314947362,1155,150,293.45482999999996,0.062,0.0284,1.8007
FALSE POSITIVE,0,1,1,0,0,45.4,969.7,1,22.45,6.71969089,952,177,301.04956,0.094,0.0879,3.0231
CONFIRMED,1,0,0,0,0,690.3,15664.0,1,0.10300000000000001,39.6431552,472,83,283.97751,0.091,0.006940000000000001,6.5292
CONFIRMED,1,0,0,0,0,49.9,1144.9,1,0.166,21.80451611,543,163,291.71732000000003,0.027999999999999997,0.0714,3.4097
CONFIRMED,1,0,0,0,0,55.0,1110.7,2,0.267,10.28194593,680,155,291.84198,0.026000000000000002,0.0541,3.4366
CONFIRMED,1,0,0,0,0,60.7,1506.9,1,0.192,18.11993039,563,155,291.84198,0.026000000000000002,0.0581,4.2309
CONFIRMED,1,0,0,0,0,25.6,426.1,3,0.21600000000000003,3.78402867,949,155,291.84198,0.026000000000000002,0.0678,1.9012
CONFIRMED,1,0,0,0,0,48.1,697.5,1,0.038,5.15448142,964,161,294.84689,0.10400000000000001,0.122,3.228
FALSE POSITIVE,0,0,0,1,0,529.9,13494.0,1,0.08800000000000001,33.80364366,745,117,297.47586,0.196,0.0187,11.4813
CONFIRMED,1,0,0,0,0,79.7,1240.2,1,0.37200000000000005,5.743469797,982,159,291.09235,0.037000000000000005,0.0357,3.4412
CANDIDATE,2,0,0,0,0,26.6,1012.6,1,0.011000000000000001,39.4759093,577,172,291.20804,0.054000000000000006,0.146,2.968
FALSE POSITIVE,0,1,0,0,0,1398.8,40293.0,1,0.006999999999999999,19.97448524,700,171,289.72747999999996,0.052000000000000005,0.00624,4.23479
CONFIRMED,1,0,0,0,0,128.3,1473.4,1,0.321,3.166353562,1273,169,286.36011,0.052000000000000005,0.0233,3.3129
FALSE POSITIVE,0,1,0,0,0,547.8,20953.0,1,0.10400000000000001,23.89963441,652,169,294.71768,0.052000000000000005,0.00835,3.81881
CONFIRMED,1,0,0,0,0,25.2,273.6,2,0.096,5.83909761,1097,111,292.58044,0.188,0.0899,3.1915
CONFIRMED,1,0,0,0,0,22.7,159.6,3,0.18899999999999997,1.620467654,1681,111,292.58044,0.188,0.0995,2.1888
CONFIRMED,1,0,0,0,0,21.9,307.8,4,0.27399999999999997,10.6816951,897,111,292.58044,0.188,0.11,3.605
CONFIRMED,1,0,0,0,0,293.7,2090.3,1,0.205,6.1048494170000005,784,102,297.04562000000004,0.048,0.0143,4.6912
CONFIRMED,1,0,0,0,0,1838.4,11382.0,1,0.045,3.5787805660000003,1145,110,289.60797,0.05,0.00147,2.91089
FALSE POSITIVE,0,1,1,0,0,37.2,1037.4,1,16.22,3.187067566,1079,197,297.78848,0.045,0.124,3.1189999999999998
CONFIRMED,1,0,0,0,0,81.1,1539.1,1,0.335,5.826657507999999,1013,75,288.1647,0.126,0.0321,2.9183
CONFIRMED,1,0,0,0,0,25.6,611.3,3,0.43799999999999994,12.41216347,787,75,288.1647,0.126,0.111,3.739
CONFIRMED,1,0,0,0,0,26.7,796.8,2,0.011000000000000001,18.74649011,686,75,288.1647,0.126,0.127,3.895
CONFIRMED,1,0,0,0,0,78.7,1719.3,2,0.18899999999999997,42.63427848,615,120,294.02301,0.168,0.0535,6.1998
CONFIRMED,1,0,0,0,0,37.5,1009.6,3,0.276,87.64760679999999,484,120,294.02301,0.168,0.128,8.871
CONFIRMED,1,0,0,0,0,124.7,2237.0,1,0.261,9.467821473999999,407,71,283.73203,0.05,0.0221,2.4327
CONFIRMED,1,0,0,0,0,2040.7,11145.0,1,0.009000000000000001,4.9427834189999995,1008,98,296.20059,0.051,0.00605,3.25346
CONFIRMED,1,0,0,0,0,45.1,988.4,1,0.166,20.83426731,595,166,293.01828,0.03,0.0694,4.0454
CONFIRMED,1,0,0,0,0,51.0,994.5,1,0.4,9.94602357,807,80,296.06424,0.132,0.0557,3.3862
CONFIRMED,1,0,0,0,0,25.3,213.0,2,0.425,1.04562195,1710,80,296.06424,0.132,0.0725,1.8955
CONFIRMED,1,0,0,0,0,16.7,297.8,3,0.44799999999999995,5.71462396,971,80,296.06424,0.132,0.124,2.336
CANDIDATE,2,0,0,0,0,86.1,1896.7,1,0.005,102.9641952,797,40,296.81772,0.033,0.263,15.735
CONFIRMED,1,0,0,0,0,32.2,446.8,2,0.018000000000000002,8.14515981,1050,117,290.41327,0.195,0.513,5.073
CONFIRMED,1,0,0,0,0,16.9,430.7,3,73.17,18.9985279,792,117,290.41327,0.195,0.33299999999999996,4.529
CONFIRMED,1,0,0,0,0,15.1,174.0,5,0.0,4.24439049,1305,117,290.41327,0.195,0.135,3.282
CANDIDATE,2,0,0,0,0,57.9,3020.3,1,0.079,90.1240507,485,180,293.22391,0.055999999999999994,0.28,11.649000000000001
CONFIRMED,1,0,0,0,0,97.1,824.9,2,0.32799999999999996,28.5742692,538,111,296.98102,0.077,0.0403,4.9427
CANDIDATE,2,0,0,0,0,93.4,195.0,1,0.271,0.689210173,1943,100,281.55118,0.023,0.0179,1.6169
FALSE POSITIVE,0,1,0,0,0,458.6,1973.3,1,0.632,0.379463865,3000,136,290.91119,0.7070000000000001,0.00507,0.8689600000000001
FALSE POSITIVE,0,1,0,0,0,534.5,18541.0,1,0.237,9.88047978,860,164,281.66916000000003,0.052000000000000005,0.00644,2.78458
FALSE POSITIVE,0,1,0,0,0,322.3,4511.7,1,0.243,17.51201477,804,197,287.61633,0.14400000000000002,0.00727,1.8248
FALSE POSITIVE,0,1,0,0,0,37.1,673.5,1,0.364,3.9886021,3145,50,289.09323,0.156,0.0588,1.7376
FALSE POSITIVE,0,1,1,0,0,116.1,747.5,1,0.483,0.525154153,2073,169,295.09866,0.081,0.0297,2.1441
FALSE POSITIVE,0,0,1,0,1,140.6,598.2,1,0.33399999999999996,1.303861044,1610,155,298.13589,0.078,0.0379,4.0541
FALSE POSITIVE,0,0,1,0,0,24.3,113.8,1,0.611,2.55549176,1312,161,298.77325,0.05,0.507,9.083
FALSE POSITIVE,0,1,0,0,0,62.3,433.2,1,10.99,2.9473766710000002,2404,226,292.61194,0.198,0.0437,2.0911
FALSE POSITIVE,0,0,1,0,0,22.2,248.0,1,0.225,5.76573396,1964,78,294.52557,0.256,0.122,2.924
FALSE POSITIVE,0,0,1,1,0,37.5,250.2,1,0.111,0.73094589,1922,158,289.7962,0.036000000000000004,0.2,4.32
CONFIRMED,1,0,0,0,0,41.0,640.9,1,0.025,18.92537246,1171,49,286.49042000000003,0.21,0.0683,3.9835
FALSE POSITIVE,0,0,1,1,1,136.3,186.2,1,0.35700000000000004,0.9337491059999999,2863,171,292.77588,0.293,0.7959999999999999,4.256
FALSE POSITIVE,0,0,1,0,1,27.0,118.6,1,0.21899999999999997,2.037440623,1572,169,295.79526,0.087,0.127,3.4419999999999997
CONFIRMED,1,0,0,0,0,25.5,145.1,2,0.14400000000000002,31.5925809,688,115,295.92065,0.203,0.36700000000000005,13.565999999999999
CONFIRMED,1,0,0,0,0,1252.5,30222.0,1,0.225,1.97376085,753,291,292.0683,0.12,0.0077599999999999995,1.82542
CANDIDATE,2,0,0,0,0,267.4,372.2,1,0.271,13.11896244,1768,114,282.00031,0.272,0.0122,4.3045
FALSE POSITIVE,0,1,1,0,1,270.1,4399.1,1,0.012,4.618767792,1170,163,297.31006,0.128,0.0461,5.9957
FALSE POSITIVE,0,0,0,1,0,37.2,42.2,2,0.397,7.82187328,2101,114,282.00031,0.272,0.0707,3.8417
CANDIDATE,2,0,0,0,0,71.2,195.6,1,0.002,53.5057611,675,75,295.80267000000003,0.03,0.077,10.5616
CONFIRMED,1,0,0,0,0,53.6,68.9,1,0.005,2.7858212360000003,1784,74,287.36182,0.033,0.0416,3.5599
FALSE POSITIVE,0,1,0,0,0,184.3,26900.0,1,6.707999999999999,52.56901867,737,200,290.94437,0.07200000000000001,0.0498,6.7507
CANDIDATE,2,0,0,0,0,29.8,393.1,1,0.33,6.79685353,985,180,294.16321,0.05,0.0835,3.1702
FALSE POSITIVE,0,1,1,0,1,187.6,2121.9,1,0.375,8.667822346,1303,189,299.39972,0.44299999999999995,0.0273,4.9658
CONFIRMED,1,0,0,0,0,27.2,154.9,3,0.33899999999999997,1.4753232219999999,2740,49,286.49042000000003,0.21,0.0735,2.3155
CONFIRMED,1,0,0,0,0,24.5,223.4,4,0.28,4.15246118,1941,49,286.49042000000003,0.21,0.0901,2.5755
CONFIRMED,1,0,0,0,0,24.8,270.7,1,0.133,8.734885199999999,890,160,287.44409,0.054000000000000006,0.13,4.49
FALSE POSITIVE,0,0,1,0,1,20.1,399.6,1,0.248,10.26547688,770,152,292.27905,0.033,0.157,3.733
CANDIDATE,2,0,0,0,0,105.3,1428.2,1,0.013000000000000001,13.4471791,848,169,292.37476000000004,0.087,0.0546,3.0454
FALSE POSITIVE,0,1,0,0,0,39.6,17971.0,1,7.09,3.3055779889999997,1027,163,292.07849,0.035,0.0849,2.5903
FALSE POSITIVE,0,1,0,0,0,298.0,15304.0,1,0.006,4.8006539010000004,1347,161,296.13391,0.055999999999999994,0.055,9.0419
FALSE POSITIVE,0,1,1,0,1,154.6,36348.0,1,1.8730000000000002,15.06649901,932,77,293.92599,0.21,0.0487,5.9885
FALSE POSITIVE,0,1,0,0,0,882.6,18848.0,1,0.006,34.82008158,459,153,286.86926,0.084,0.0216,11.1711
FALSE POSITIVE,0,0,0,1,1,195.2,2779.3,2,0.508,0.651784374,2090,166,291.99987999999996,0.135,0.0144,2.0141
CANDIDATE,2,0,0,0,0,76.7,1349.1,1,0.56,1.353771892,4903,77,292.71963999999997,0.11199999999999999,0.212,7.0120000000000005
FALSE POSITIVE,0,0,0,1,0,249.3,867.5,1,0.249,18.95491633,1139,129,284.02679,0.225,0.132,24.249000000000002
FALSE POSITIVE,0,0,0,1,0,60.9,4158.1,2,0.017,67.59237540000001,588,120,295.58657999999997,0.18,0.332,12.249
CONFIRMED,1,0,0,0,0,29.8,568.9,1,0.251,17.02902786,755,105,290.51047,0.156,0.113,4.645
CONFIRMED,1,0,0,0,0,17.7,246.8,2,0.38799999999999996,6.84619236,1022,105,290.51047,0.156,0.145,3.529
CONFIRMED,1,0,0,0,0,15.5,507.8,3,0.41,67.83216379999999,476,105,290.51047,0.156,0.254,7.358
CONFIRMED,1,0,0,0,0,42.2,414.5,1,0.409,25.93406406,695,119,291.97617,0.12,0.0732,4.6142
CONFIRMED,1,0,0,0,0,36.1,503.0,2,0.369,83.4463485,471,119,291.97617,0.12,0.121,6.5360000000000005
CONFIRMED,1,0,0,0,0,38.7,270.6,1,0.34700000000000003,12.99204853,866,105,291.42357999999996,0.168,0.0963,6.0175
FALSE POSITIVE,0,1,1,0,0,115.3,4843.9,1,0.046,11.11620211,853,183,295.29193,0.048,0.0787,4.211
FALSE POSITIVE,0,1,1,0,1,103.4,1916.2,1,0.005,1.9228614990000001,1392,154,291.44507000000004,0.03,0.0581,3.5734
FALSE POSITIVE,0,1,1,0,1,182.2,2547.4,1,0.914,0.635445336,1177,141,285.08026,0.071,0.0154,1.8592
FALSE POSITIVE,0,1,1,0,0,148.0,2006.2,1,3.096,1.665784138,2636,175,291.47629,0.32299999999999995,0.0182,1.8946
CONFIRMED,1,0,0,0,0,243.5,2894.1,1,0.113,52.09081627,592,111,300.51712000000003,0.13,0.0228,8.6388
CONFIRMED,1,0,0,0,0,38.4,517.6,1,0.07,8.18739443,782,105,291.92596000000003,0.07200000000000001,0.0596,3.0472
CONFIRMED,1,0,0,0,0,48.8,178.2,2,0.45299999999999996,3.341799486,1356,93,291.65317000000005,0.12,0.0349,2.9254
FALSE POSITIVE,0,1,1,0,1,59.2,1269.9,1,70.6,36.97708808,602,169,288.44287,0.3,0.10099999999999999,4.737
FALSE POSITIVE,0,0,1,0,1,34.7,36.7,1,0.239,1.303859704,2393,183,298.13794,0.221,0.0829,2.8239
FALSE POSITIVE,0,1,1,0,0,58.1,2931.6,1,70.86,145.56249259999998,387,165,286.49072,0.128,0.0976,5.4126
CONFIRMED,1,0,0,0,0,38.0,182.6,1,0.021,3.749105745,1160,104,290.88467,0.063,0.0371,1.9826
CONFIRMED,1,0,0,0,0,38.9,148.1,1,0.43200000000000005,11.08956602,1422,128,291.03192,0.248,0.0965,6.2877
FALSE POSITIVE,0,0,0,0,1,27.2,58.0,1,0.423,7.24476126,837,187,294.49011,0.07400000000000001,0.0817,2.3145
CANDIDATE,2,0,0,0,0,71.6,5372.3,1,0.423,119.0624882,366,173,287.88812,0.171,0.0589,3.1188
CONFIRMED,1,0,0,0,0,28.1,1419.6,1,0.418,8.70798309,543,87,293.80441,0.012,0.0805,2.4904
FALSE POSITIVE,0,0,1,0,0,14.4,840.0,3,0.14300000000000002,14.8623076,454,87,293.80441,0.012,0.213,3.161
CONFIRMED,1,0,0,0,0,79.3,747.5,3,0.29600000000000004,27.40229859,734,111,300.51712000000003,0.13,0.0479,6.8491
CONFIRMED,1,0,0,0,0,41.0,200.9,1,0.27399999999999997,3.1792672860000004,1101,98,295.57416,0.018000000000000002,0.0287,1.0246
CONFIRMED,1,0,0,0,0,26.3,764.2,2,0.009000000000000001,24.5709023,505,101,291.36478,0.032,0.18100000000000002,3.5869999999999997
FALSE POSITIVE,0,0,1,0,1,121.1,1145.5,1,0.27899999999999997,0.817026268,1784,169,296.38229,0.035,0.0156,2.0799
CONFIRMED,1,0,0,0,0,1225.3,7765.0,1,0.031,3.024092505,1489,108,285.24084,0.055,0.0103,2.8021
CANDIDATE,2,0,0,0,0,37.3,536.7,1,66.56,5.670155713,341,115,292.26181,0.10400000000000001,0.0608,0.9361
CONFIRMED,1,0,0,0,0,21.6,129.2,1,0.45,1.0226786540000001,1734,80,296.68045,0.138,0.0727,1.3712
CONFIRMED,1,0,0,0,0,33.4,284.7,1,0.004,12.10968709,1005,120,293.08463,0.195,0.0954,6.3461
CONFIRMED,1,0,0,0,0,20.9,124.5,2,0.318,4.75796103,1372,120,293.08463,0.195,0.157,4.66
CONFIRMED,1,0,0,0,0,22.8,242.9,3,0.015,20.4972755,843,120,293.08463,0.195,0.406,8.536
FALSE POSITIVE,0,0,1,0,0,16.5,48.3,2,0.457,13.55480534,679,187,294.49011,0.07400000000000001,0.172,2.2880000000000003
FALSE POSITIVE,0,1,0,0,0,765.0,66894.0,1,0.012,29.74454668,455,186,297.75708,0.036000000000000004,0.0537,23.2842
FALSE POSITIVE,0,1,0,0,0,930.3,61625.0,1,0.021,14.15402428,777,105,290.35294,0.08,0.006,4.47001
FALSE POSITIVE,0,1,1,0,0,245.6,2468.5,1,0.254,0.844786082,1864,172,298.71152,0.098,0.0217,3.5289
FALSE POSITIVE,0,1,0,0,0,185.0,1907.4,1,2.358,0.8484839470000001,1908,166,292.23679,0.04,0.0127,1.4451
FALSE POSITIVE,0,1,1,0,1,102.8,2124.3,1,17.79,11.99097576,880,192,296.29855,0.149,0.0726,5.7401
CONFIRMED,1,0,0,0,0,25.3,910.0,1,0.006999999999999999,31.8841473,563,78,293.56815,0.032,0.217,6.122000000000001
CANDIDATE,2,0,0,0,0,52.8,2319.8,1,0.0984,16.15811112,660,173,296.38229,0.03,0.187,6.0489999999999995
CONFIRMED,1,0,0,0,0,32.4,300.2,1,0.044000000000000004,12.06222962,750,99,296.49612,0.076,0.0572,2.0584
CONFIRMED,1,0,0,0,0,23.0,355.6,1,0.035,21.85362905,618,146,290.72867,0.044000000000000004,0.10800000000000001,3.4389999999999996
CONFIRMED,1,0,0,0,0,15.7,115.4,4,0.149,8.19345065,1144,120,293.08463,0.195,0.207,5.234
FALSE POSITIVE,0,1,1,0,1,86.2,944.3,1,0.006,19.97867,1351,272,299.15353,0.126,0.17800000000000002,10.168
FALSE POSITIVE,0,1,1,0,0,21.0,85.3,1,0.297,15.45158184,1285,216,297.98123,0.13,0.147,2.406
FALSE POSITIVE,0,1,0,0,0,3420.3,273110.0,1,0.025,89.69816853,554,187,299.0209,0.392,0.00466,5.5418
CANDIDATE,2,0,0,0,0,717.4,20703.0,1,0.026000000000000002,1.187352427,2251,179,285.06335,0.18,0.0139,4.999
CONFIRMED,1,0,0,0,0,115.4,473.0,2,0.359,4.77800306,932,103,299.13922,0.066,0.0184,2.7361
FALSE POSITIVE,0,1,0,0,0,100.0,2010.3,1,0.009000000000000001,7.8148392310000006,903,184,294.02725,0.052000000000000005,0.0644,3.0122
FALSE POSITIVE,0,1,1,0,1,55.9,778.9,1,0.005,29.7452499,557,80,297.75311,0.127,0.46,22.695
CONFIRMED,1,0,0,0,0,34.1,611.4,1,0.40299999999999997,5.32667299,1007,184,290.21518,0.038,0.0739,3.4045
FALSE POSITIVE,0,1,1,0,0,48.2,802.8,1,6.805,2.988085455,1101,164,294.07071,0.027999999999999997,0.114,3.68
FALSE POSITIVE,0,0,0,1,1,82.4,903.5,1,0.168,0.393727296,2216,169,294.61893,0.04,0.129,3.02
CANDIDATE,2,0,0,0,0,37.0,864.3,1,0.017,8.17242644,858,76,293.87363,0.045,0.141,3.9019999999999997
CONFIRMED,1,0,0,0,0,19.4,236.6,2,0.262,13.0607936,734,146,290.72867,0.044000000000000004,0.195,3.215
CANDIDATE,2,0,0,0,0,20.0,237.6,1,0.032,4.298920099999999,1046,87,291.14249,0.132,0.131,2.747
FALSE POSITIVE,0,1,1,0,1,65.8,1058.5,1,6.652,25.9518461,521,159,293.71075,0.03,0.3,14.581
FALSE POSITIVE,0,1,1,0,1,79.4,2017.9,1,6.981,25.951853600000003,494,154,293.67657,0.036000000000000004,0.24600000000000002,14.755
FALSE POSITIVE,0,1,0,0,0,175.9,5144.4,1,0.092,15.66388695,1060,119,289.87347,0.196,0.0289,2.4775
FALSE POSITIVE,0,1,0,0,0,282.6,20901.0,1,0.004,4.020628573,1232,172,295.03925,0.055999999999999994,0.0253,4.4085
CANDIDATE,2,0,0,0,0,537.7,12295.0,1,0.121,5.714817602999999,943,189,299.78632000000005,0.057999999999999996,0.00573,3.14126
FALSE POSITIVE,0,1,1,0,1,73.9,1223.7,1,0.045,2.897432135,2170,215,300.867,0.74,0.0796,3.1793
CONFIRMED,1,0,0,0,0,74.0,1074.9,1,0.012,8.70420525,748,83,287.5932,0.084,0.0377,2.9385
CONFIRMED,1,0,0,0,0,10.7,224.1,2,0.106,8.1280933,875,184,290.21518,0.038,0.245,3.727
CANDIDATE,2,0,0,0,0,12.1,166.1,3,0.13,2.83668931,1242,184,290.21518,0.038,0.23,3.031
CONFIRMED,1,0,0,0,0,82.6,197.6,1,0.331,0.9748688959999999,1612,98,291.43329,0.018000000000000002,0.0233,1.6191
CONFIRMED,1,0,0,0,0,16.9,274.4,1,0.001,4.89721006,904,168,287.27263999999997,0.099,0.1,1.8119999999999998
FALSE POSITIVE,0,1,0,0,0,349.2,39043.0,1,0.013000000000000001,2.7577941630000002,1231,170,282.60336,0.05,0.0187,2.7644
FALSE POSITIVE,0,0,1,0,1,124.6,7829.2,1,0.48700000000000004,1.914158508,1646,174,301.01672,0.07,0.0461,3.2917
FALSE POSITIVE,0,1,1,0,0,53.7,456.7,1,0.988,0.6437941979999999,2011,161,292.35287,0.042,0.0466,1.5662
CONFIRMED,1,0,0,0,0,31.3,597.8,1,0.29,16.08832318,875,123,292.47971,0.149,0.14300000000000002,5.731
CONFIRMED,1,0,0,0,0,18.5,471.2,2,0.31,35.675745299999996,671,123,292.47971,0.149,0.23399999999999999,7.381
FALSE POSITIVE,0,1,0,0,0,704.5,87750.0,1,0.03,161.7883271,375,72,291.38268999999997,0.08,0.0123,5.31
CONFIRMED,1,0,0,0,0,41.9,1331.4,1,0.27899999999999997,16.56806842,548,80,292.46976,0.024,0.0826,4.2647
FALSE POSITIVE,0,0,1,0,0,33.1,82.2,1,0.019,0.8568953490000001,1881,163,291.07446,0.037000000000000005,0.0502,1.3078
CONFIRMED,1,0,0,0,0,54.8,313.9,1,0.401,40.8065333,772,112,292.04462,0.195,0.125,13.135
CONFIRMED,1,0,0,0,0,29.5,308.7,2,0.327,2.46697039,1139,83,287.5932,0.084,0.059000000000000004,1.6345
CANDIDATE,2,0,0,0,0,361.1,2607.0,1,0.057,2.624234833,1164,106,288.0383,0.033,0.0316,1.3874
CONFIRMED,1,0,0,0,0,31.5,549.1,1,0.387,6.61836309,1066,83,294.48438,0.18600000000000003,0.0788,3.6813
CONFIRMED,1,0,0,0,0,30.5,1396.2,2,0.418,107.7214092,421,83,294.48438,0.18600000000000003,0.161,8.042
FALSE POSITIVE,0,1,1,0,1,146.3,10624.0,1,0.154,5.251916208,952,182,294.99734,0.055,0.0363,4.9095
FALSE POSITIVE,0,0,1,1,1,63.2,5450.0,1,69.04,100.3039228,313,153,284.51962000000003,0.045,0.207,8.702
FALSE POSITIVE,0,0,1,1,0,117.7,1345.8,1,0.45899999999999996,0.9866202479999999,2308,197,301.40067,0.24600000000000002,0.0502,3.9722
CONFIRMED,1,0,0,0,0,23.0,628.7,2,0.11599999999999999,14.12847677,739,78,293.56815,0.032,0.11900000000000001,3.685
CONFIRMED,1,0,0,0,0,28.0,340.1,1,0.037000000000000005,8.39842977,984,175,290.0004,0.067,0.14300000000000002,6.343999999999999
CONFIRMED,1,0,0,0,0,38.6,395.9,1,0.371,8.63847391,1419,85,295.97516,0.3,0.0903,5.4566
CONFIRMED,1,0,0,0,0,29.0,266.8,2,0.36700000000000005,140.10765,511,112,292.04462,0.195,0.33299999999999996,18.503
CONFIRMED,1,0,0,0,0,23.4,135.2,1,0.37799999999999995,3.4815917,1156,108,290.68225,0.121,0.0747,1.8069
FALSE POSITIVE,0,1,0,0,0,425.6,28066.0,1,0.057999999999999996,8.360616221,1263,87,290.32791000000003,0.23800000000000002,0.0314,7.5385
FALSE POSITIVE,0,1,1,0,1,63.7,2721.7,1,0.221,1.8385149680000001,1426,160,292.89935,0.037000000000000005,0.0315,2.7391
CONFIRMED,1,0,0,0,0,155.0,4634.9,1,0.228,35.61760233,456,168,288.4165,0.084,0.0435,8.4559
FALSE POSITIVE,0,0,1,0,1,45.5,219.2,1,0.037000000000000005,1.09206833,1611,152,295.51108,0.033,0.0585,1.8596
CONFIRMED,1,0,0,0,0,38.0,477.4,1,0.057999999999999996,10.12805158,767,76,290.5036,0.033,0.0735,3.517
FALSE POSITIVE,0,1,1,0,1,19.3,104.1,1,0.02,1.613001111,1680,182,300.32898,0.282,0.149,2.394
CONFIRMED,1,0,0,0,0,100.8,12440.0,1,0.212,3.770551475,1302,175,291.27563,0.055999999999999994,0.038,3.8077
FALSE POSITIVE,0,0,0,1,0,63.4,6496.0,2,66.79,29.12436474,356,121,297.39066,0.063,0.0549,3.4209
FALSE POSITIVE,0,1,1,0,0,78.7,4456.8,1,67.88,31.82814583,564,186,284.99737999999996,0.052000000000000005,0.0467,2.917
FALSE POSITIVE,0,1,1,0,1,76.4,426.6,1,0.002,3.629442796,1434,145,296.29196,0.077,0.11,5.63
FALSE POSITIVE,0,0,1,0,0,34.0,547.3,1,0.077,7.44042933,883,157,296.30762000000004,0.046,0.335,2.991
CONFIRMED,1,0,0,0,0,116.2,2318.9,1,0.314,6.581477136,881,171,297.31597999999997,0.14,0.0368,3.0896
CONFIRMED,1,0,0,0,0,53.2,1357.4,1,0.124,11.51517167,657,155,284.68887,0.024,0.0382,2.006
CONFIRMED,1,0,0,0,0,437.5,2269.7,2,0.16699999999999998,7.641567589,899,112,298.07944,0.065,0.00733,3.4101800000000004
FALSE POSITIVE,0,1,0,0,0,37.5,3472.0,1,70.12,30.6113932,317,105,299.65094,0.054000000000000006,0.124,3.576
CONFIRMED,1,0,0,0,0,23.1,442.0,1,0.401,7.40742502,938,184,292.26291000000003,0.054000000000000006,0.10099999999999999,3.675
FALSE POSITIVE,0,0,0,1,0,66.7,18904.0,1,12.44,569.934135,296,75,291.69672,0.084,0.0617,4.1904
FALSE POSITIVE,0,0,1,0,0,17.1,254.0,1,0.303,5.09246539,844,181,291.15337999999997,0.07200000000000001,0.19899999999999998,3.659
FALSE POSITIVE,0,0,0,0,1,21.7,317.9,1,0.006,1.103971357,1471,185,289.71466000000004,0.037000000000000005,0.0818,0.9259999999999999
CONFIRMED,1,0,0,0,0,39.6,1632.3,2,0.01,6.877446032999999,484,75,299.83041000000003,0.063,0.0435,1.3692
CONFIRMED,1,0,0,0,0,66.8,555.3,3,0.397,42.89645024,448,103,299.13922,0.066,0.055999999999999994,5.6897
FALSE POSITIVE,0,0,1,0,1,27.2,251.7,1,0.135,2.44199803,1282,161,292.85965,0.044000000000000004,0.534,2.759
CANDIDATE,2,0,0,0,0,33.1,464.8,1,0.424,30.5872153,621,106,296.54861,0.08,0.0906,5.3698
CONFIRMED,1,0,0,0,0,18.3,369.5,1,0.369,7.09712124,425,71,285.62854,0.066,0.09,2.1059
FALSE POSITIVE,0,0,1,0,1,26.7,79.8,1,0.154,2.6827682999999998,1551,169,291.89075,0.185,0.122,2.957
CONFIRMED,1,0,0,0,0,50.7,777.7,1,0.41200000000000003,3.6014653360000004,996,83,285.39133,0.077,0.0456,2.2753
CANDIDATE,2,0,0,0,0,156.5,1867.7,1,0.012,3.1082511719999997,1096,159,294.79974,0.085,0.0646,2.5048
CANDIDATE,2,0,0,0,0,28.9,680.9,1,0.40700000000000003,40.715561,578,169,297.9516,0.052000000000000005,0.131,6.894
FALSE POSITIVE,0,1,1,0,1,36.7,1273.0,1,0.595,20.42720701,674,189,296.65915,0.052000000000000005,0.19899999999999998,3.447
FALSE POSITIVE,0,1,0,0,0,2561.1,47303.0,1,0.004,6.198273591,985,181,297.62027,0.039,0.0054,7.53837
FALSE POSITIVE,0,0,1,0,1,63.0,861.4,1,0.057999999999999996,1.0234717979999999,1727,189,300.45575,0.075,0.0608,2.3499
CONFIRMED,1,0,0,0,0,35.9,1473.0,1,0.259,17.31711739,454,131,299.89722,0.042,0.0842,3.1518
CONFIRMED,1,0,0,0,0,50.4,565.4,1,0.386,9.42889884,1163,79,289.09689,0.203,0.0582,4.4481
FALSE POSITIVE,0,1,1,0,1,44.3,308.5,1,0.042,1.096583368,1474,155,297.78802,0.085,0.0637,2.1188
CANDIDATE,2,0,0,0,0,19.0,418.3,1,0.375,6.50327035,804,79,292.14447,0.075,0.131,2.591
